Element,Episode,Title,Included
Barn,S29E05,COUNTRYSIDE BARN,1
Beach,S29E05,COUNTRYSIDE BARN,0
Boat,S29E05,COUNTRYSIDE BARN,0
Bridge,S29E05,COUNTRYSIDE BARN,0
Building,S29E05,COUNTRYSIDE BARN,0
Bushes,S29E05,COUNTRYSIDE BARN,0
Cabin,S29E05,COUNTRYSIDE BARN,0
Cactus,S29E05,COUNTRYSIDE BARN,0
Circle Frame,S29E05,COUNTRYSIDE BARN,0
Cirrus,S29E05,COUNTRYSIDE BARN,0
Cliff,S29E05,COUNTRYSIDE BARN,0
Clouds,S29E05,COUNTRYSIDE BARN,0
Conifer,S29E05,COUNTRYSIDE BARN,0
Cumulus,S29E05,COUNTRYSIDE BARN,0
Deciduous,S29E05,COUNTRYSIDE BARN,1
Diane Andre,S29E05,COUNTRYSIDE BARN,0
Dock,S29E05,COUNTRYSIDE BARN,0
Double Oval Frame,S29E05,COUNTRYSIDE BARN,0
Farm,S29E05,COUNTRYSIDE BARN,0
Fence,S29E05,COUNTRYSIDE BARN,0
Fire,S29E05,COUNTRYSIDE BARN,0
Florida Frame,S29E05,COUNTRYSIDE BARN,0
Flowers,S29E05,COUNTRYSIDE BARN,0
FOG,S29E05,COUNTRYSIDE BARN,0
Framed,S29E05,COUNTRYSIDE BARN,0
Grass,S29E05,COUNTRYSIDE BARN,1
Guest,S29E05,COUNTRYSIDE BARN,0
Half Circle Frame,S29E05,COUNTRYSIDE BARN,0
Half Oval Frame,S29E05,COUNTRYSIDE BARN,0
Hills,S29E05,COUNTRYSIDE BARN,0
Lakes,S29E05,COUNTRYSIDE BARN,0
Lake,S29E05,COUNTRYSIDE BARN,0
Lighthouse,S29E05,COUNTRYSIDE BARN,0
Mill,S29E05,COUNTRYSIDE BARN,0
Moon,S29E05,COUNTRYSIDE BARN,0
Mountains,S29E05,COUNTRYSIDE BARN,0
Mountain,S29E05,COUNTRYSIDE BARN,0
Night,S29E05,COUNTRYSIDE BARN,0
Ocean,S29E05,COUNTRYSIDE BARN,0
Oval Frame,S29E05,COUNTRYSIDE BARN,0
Palm Trees,S29E05,COUNTRYSIDE BARN,0
Path,S29E05,COUNTRYSIDE BARN,1
Person,S29E05,COUNTRYSIDE BARN,0
Portrait,S29E05,COUNTRYSIDE BARN,0
Rectangle 3D Frame,S29E05,COUNTRYSIDE BARN,0
Rectangular Frame,S29E05,COUNTRYSIDE BARN,0
River,S29E05,COUNTRYSIDE BARN,0
Rocks,S29E05,COUNTRYSIDE BARN,0
Seashell Frame,S29E05,COUNTRYSIDE BARN,0
Snowy Mountain,S29E05,COUNTRYSIDE BARN,0
Snow,S29E05,COUNTRYSIDE BARN,0
Split Frame,S29E05,COUNTRYSIDE BARN,0
Steve Ross,S29E05,COUNTRYSIDE BARN,0
Structure,S29E05,COUNTRYSIDE BARN,1
SUN,S29E05,COUNTRYSIDE BARN,0
Tomb Frame,S29E05,COUNTRYSIDE BARN,0
Trees,S29E05,COUNTRYSIDE BARN,0
Tree,S29E05,COUNTRYSIDE BARN,1
Triple Frame,S29E05,COUNTRYSIDE BARN,0
Waterfall,S29E05,COUNTRYSIDE BARN,0
Waves,S29E05,COUNTRYSIDE BARN,0
Windmill,S29E05,COUNTRYSIDE BARN,0
Window Frame,S29E05,COUNTRYSIDE BARN,0
Winter,S29E05,COUNTRYSIDE BARN,0
Wood Framed,S29E05,COUNTRYSIDE BARN,0
Apple Frame,S29E06,MOUNTAIN LAKE FALLS,0
Aurora Borealis,S29E06,MOUNTAIN LAKE FALLS,0
Barn,S29E06,MOUNTAIN LAKE FALLS,0
Beach,S29E06,MOUNTAIN LAKE FALLS,0
Boat,S29E06,MOUNTAIN LAKE FALLS,0
Bridge,S29E06,MOUNTAIN LAKE FALLS,0
Building,S29E06,MOUNTAIN LAKE FALLS,0
Bushes,S29E06,MOUNTAIN LAKE FALLS,0
Cabin,S29E06,MOUNTAIN LAKE FALLS,0
Cactus,S29E06,MOUNTAIN LAKE FALLS,0
Circle Frame,S29E06,MOUNTAIN LAKE FALLS,0
Cirrus,S29E06,MOUNTAIN LAKE FALLS,0
Cliff,S29E06,MOUNTAIN LAKE FALLS,0
Clouds,S29E06,MOUNTAIN LAKE FALLS,1
Conifer,S29E06,MOUNTAIN LAKE FALLS,1
Cumulus,S29E06,MOUNTAIN LAKE FALLS,1
Deciduous,S29E06,MOUNTAIN LAKE FALLS,0
Diane Andre,S29E06,MOUNTAIN LAKE FALLS,0
Dock,S29E06,MOUNTAIN LAKE FALLS,0
Double Oval Frame,S29E06,MOUNTAIN LAKE FALLS,0
Farm,S29E06,MOUNTAIN LAKE FALLS,0
Fence,S29E06,MOUNTAIN LAKE FALLS,0
Fire,S29E06,MOUNTAIN LAKE FALLS,0
Florida Frame,S29E06,MOUNTAIN LAKE FALLS,0
Flowers,S29E06,MOUNTAIN LAKE FALLS,0
FOG,S29E06,MOUNTAIN LAKE FALLS,0
Framed,S29E06,MOUNTAIN LAKE FALLS,0
Grass,S29E06,MOUNTAIN LAKE FALLS,0
Guest,S29E06,MOUNTAIN LAKE FALLS,0
Half Circle Frame,S29E06,MOUNTAIN LAKE FALLS,0
Half Oval Frame,S29E06,MOUNTAIN LAKE FALLS,0
Hills,S29E06,MOUNTAIN LAKE FALLS,0
Lakes,S29E06,MOUNTAIN LAKE FALLS,0
Lake,S29E06,MOUNTAIN LAKE FALLS,1
Lighthouse,S29E06,MOUNTAIN LAKE FALLS,0
Mill,S29E06,MOUNTAIN LAKE FALLS,0
Moon,S29E06,MOUNTAIN LAKE FALLS,0
Mountains,S29E06,MOUNTAIN LAKE FALLS,1
Mountain,S29E06,MOUNTAIN LAKE FALLS,1
Night,S29E06,MOUNTAIN LAKE FALLS,0
Ocean,S29E06,MOUNTAIN LAKE FALLS,0
Oval Frame,S29E06,MOUNTAIN LAKE FALLS,0
Palm Trees,S29E06,MOUNTAIN LAKE FALLS,0
Path,S29E06,MOUNTAIN LAKE FALLS,0
Person,S29E06,MOUNTAIN LAKE FALLS,0
Portrait,S29E06,MOUNTAIN LAKE FALLS,0
Rectangle 3D Frame,S29E06,MOUNTAIN LAKE FALLS,0
Rectangular Frame,S29E06,MOUNTAIN LAKE FALLS,0
River,S29E06,MOUNTAIN LAKE FALLS,1
Rocks,S29E06,MOUNTAIN LAKE FALLS,0
Seashell Frame,S29E06,MOUNTAIN LAKE FALLS,0
Snowy Mountain,S29E06,MOUNTAIN LAKE FALLS,1
Snow,S29E06,MOUNTAIN LAKE FALLS,0
Split Frame,S29E06,MOUNTAIN LAKE FALLS,0
Steve Ross,S29E06,MOUNTAIN LAKE FALLS,0
Structure,S29E06,MOUNTAIN LAKE FALLS,0
SUN,S29E06,MOUNTAIN LAKE FALLS,0
Tomb Frame,S29E06,MOUNTAIN LAKE FALLS,0
Trees,S29E06,MOUNTAIN LAKE FALLS,1
Tree,S29E06,MOUNTAIN LAKE FALLS,1
Triple Frame,S29E06,MOUNTAIN LAKE FALLS,0
Waterfall,S29E06,MOUNTAIN LAKE FALLS,1
Waves,S29E06,MOUNTAIN LAKE FALLS,0
Windmill,S29E06,MOUNTAIN LAKE FALLS,0
Window Frame,S29E06,MOUNTAIN LAKE FALLS,0
Winter,S29E06,MOUNTAIN LAKE FALLS,0
Wood Framed,S29E06,MOUNTAIN LAKE FALLS,0
Apple Frame,S29E07,CYPRESS CREEK,0
Aurora Borealis,S29E07,CYPRESS CREEK,0
Barn,S29E07,CYPRESS CREEK,0
Beach,S29E07,CYPRESS CREEK,0
Boat,S29E07,CYPRESS CREEK,0
Bridge,S29E07,CYPRESS CREEK,0
Building,S29E07,CYPRESS CREEK,0
Bushes,S29E07,CYPRESS CREEK,0
Cabin,S29E07,CYPRESS CREEK,0
Cactus,S29E07,CYPRESS CREEK,0
Circle Frame,S29E07,CYPRESS CREEK,0
Cirrus,S29E07,CYPRESS CREEK,0
Cliff,S29E07,CYPRESS CREEK,0
Clouds,S29E07,CYPRESS CREEK,0
Conifer,S29E07,CYPRESS CREEK,0
Cumulus,S29E07,CYPRESS CREEK,0
Deciduous,S29E07,CYPRESS CREEK,1
Diane Andre,S29E07,CYPRESS CREEK,0
Dock,S29E07,CYPRESS CREEK,0
Double Oval Frame,S29E07,CYPRESS CREEK,0
Farm,S29E07,CYPRESS CREEK,0
Fence,S29E07,CYPRESS CREEK,0
Fire,S29E07,CYPRESS CREEK,0
Florida Frame,S29E07,CYPRESS CREEK,0
Flowers,S29E07,CYPRESS CREEK,0
FOG,S29E07,CYPRESS CREEK,0
Framed,S29E07,CYPRESS CREEK,0
Grass,S29E07,CYPRESS CREEK,1
Guest,S29E07,CYPRESS CREEK,0
Half Circle Frame,S29E07,CYPRESS CREEK,0
Half Oval Frame,S29E07,CYPRESS CREEK,0
Hills,S29E07,CYPRESS CREEK,0
Lakes,S29E07,CYPRESS CREEK,0
Lake,S29E07,CYPRESS CREEK,0
Lighthouse,S29E07,CYPRESS CREEK,0
Mill,S29E07,CYPRESS CREEK,0
Moon,S29E07,CYPRESS CREEK,0
Mountains,S29E07,CYPRESS CREEK,0
Mountain,S29E07,CYPRESS CREEK,0
Night,S29E07,CYPRESS CREEK,0
Ocean,S29E07,CYPRESS CREEK,0
Oval Frame,S29E07,CYPRESS CREEK,0
Palm Trees,S29E07,CYPRESS CREEK,0
Path,S29E07,CYPRESS CREEK,0
Person,S29E07,CYPRESS CREEK,0
Portrait,S29E07,CYPRESS CREEK,0
Rectangle 3D Frame,S29E07,CYPRESS CREEK,0
Rectangular Frame,S29E07,CYPRESS CREEK,0
River,S29E07,CYPRESS CREEK,1
Rocks,S29E07,CYPRESS CREEK,0
Seashell Frame,S29E07,CYPRESS CREEK,0
Snowy Mountain,S29E07,CYPRESS CREEK,0
Snow,S29E07,CYPRESS CREEK,0
Split Frame,S29E07,CYPRESS CREEK,0
Steve Ross,S29E07,CYPRESS CREEK,0
Structure,S29E07,CYPRESS CREEK,0
SUN,S29E07,CYPRESS CREEK,0
Tomb Frame,S29E07,CYPRESS CREEK,0
Trees,S29E07,CYPRESS CREEK,1
Tree,S29E07,CYPRESS CREEK,1
Triple Frame,S29E07,CYPRESS CREEK,0
Waterfall,S29E07,CYPRESS CREEK,0
Waves,S29E07,CYPRESS CREEK,0
Windmill,S29E07,CYPRESS CREEK,0
Window Frame,S29E07,CYPRESS CREEK,0
Winter,S29E07,CYPRESS CREEK,0
Wood Framed,S29E07,CYPRESS CREEK,0
Apple Frame,S29E08,TRAPPER'S CABIN,0
Aurora Borealis,S29E08,TRAPPER'S CABIN,0
Barn,S29E08,TRAPPER'S CABIN,0
Beach,S29E08,TRAPPER'S CABIN,0
Boat,S29E08,TRAPPER'S CABIN,0
Bridge,S29E08,TRAPPER'S CABIN,0
Building,S29E08,TRAPPER'S CABIN,0
Bushes,S29E08,TRAPPER'S CABIN,1
Cabin,S29E08,TRAPPER'S CABIN,1
Cactus,S29E08,TRAPPER'S CABIN,0
Circle Frame,S29E08,TRAPPER'S CABIN,0
Cirrus,S29E08,TRAPPER'S CABIN,0
Cliff,S29E08,TRAPPER'S CABIN,0
Clouds,S29E08,TRAPPER'S CABIN,0
Conifer,S29E08,TRAPPER'S CABIN,1
Cumulus,S29E08,TRAPPER'S CABIN,0
Deciduous,S29E08,TRAPPER'S CABIN,1
Diane Andre,S29E08,TRAPPER'S CABIN,0
Dock,S29E08,TRAPPER'S CABIN,0
Double Oval Frame,S29E08,TRAPPER'S CABIN,0
Farm,S29E08,TRAPPER'S CABIN,0
Fence,S29E08,TRAPPER'S CABIN,0
Fire,S29E08,TRAPPER'S CABIN,0
Florida Frame,S29E08,TRAPPER'S CABIN,0
Flowers,S29E08,TRAPPER'S CABIN,0
FOG,S29E08,TRAPPER'S CABIN,0
Framed,S29E08,TRAPPER'S CABIN,0
Grass,S29E08,TRAPPER'S CABIN,0
Guest,S29E08,TRAPPER'S CABIN,0
Half Circle Frame,S29E08,TRAPPER'S CABIN,0
Half Oval Frame,S29E08,TRAPPER'S CABIN,0
Hills,S29E08,TRAPPER'S CABIN,0
Lakes,S29E08,TRAPPER'S CABIN,0
Lake,S29E08,TRAPPER'S CABIN,1
Lighthouse,S29E08,TRAPPER'S CABIN,0
Mill,S29E08,TRAPPER'S CABIN,0
Moon,S29E08,TRAPPER'S CABIN,0
Mountains,S29E08,TRAPPER'S CABIN,1
Mountain,S29E08,TRAPPER'S CABIN,1
Night,S29E08,TRAPPER'S CABIN,0
Ocean,S29E08,TRAPPER'S CABIN,0
Oval Frame,S29E08,TRAPPER'S CABIN,0
Palm Trees,S29E08,TRAPPER'S CABIN,0
Path,S29E08,TRAPPER'S CABIN,0
Person,S29E08,TRAPPER'S CABIN,0
Portrait,S29E08,TRAPPER'S CABIN,0
Rectangle 3D Frame,S29E08,TRAPPER'S CABIN,0
Rectangular Frame,S29E08,TRAPPER'S CABIN,0
River,S29E08,TRAPPER'S CABIN,0
Rocks,S29E08,TRAPPER'S CABIN,0
Seashell Frame,S29E08,TRAPPER'S CABIN,0
Snowy Mountain,S29E08,TRAPPER'S CABIN,0
Snow,S29E08,TRAPPER'S CABIN,0
Split Frame,S29E08,TRAPPER'S CABIN,0
Steve Ross,S29E08,TRAPPER'S CABIN,0
Structure,S29E08,TRAPPER'S CABIN,1
SUN,S29E08,TRAPPER'S CABIN,0
Tomb Frame,S29E08,TRAPPER'S CABIN,0
Trees,S29E08,TRAPPER'S CABIN,1
Tree,S29E08,TRAPPER'S CABIN,1
Triple Frame,S29E08,TRAPPER'S CABIN,0
Waterfall,S29E08,TRAPPER'S CABIN,0
Waves,S29E08,TRAPPER'S CABIN,0
Windmill,S29E08,TRAPPER'S CABIN,0
Window Frame,S29E08,TRAPPER'S CABIN,0
Winter,S29E08,TRAPPER'S CABIN,0
Wood Framed,S29E08,TRAPPER'S CABIN,0
Apple Frame,S29E09,STORM ON THE HORIZON,0
Aurora Borealis,S29E09,STORM ON THE HORIZON,0
Barn,S29E09,STORM ON THE HORIZON,0
Beach,S29E09,STORM ON THE HORIZON,1
Boat,S29E09,STORM ON THE HORIZON,0
Bridge,S29E09,STORM ON THE HORIZON,0
Building,S29E09,STORM ON THE HORIZON,0
Bushes,S29E09,STORM ON THE HORIZON,0
Cabin,S29E09,STORM ON THE HORIZON,0
Cactus,S29E09,STORM ON THE HORIZON,0
Circle Frame,S29E09,STORM ON THE HORIZON,0
Cirrus,S29E09,STORM ON THE HORIZON,0
Cliff,S29E09,STORM ON THE HORIZON,0
Clouds,S29E09,STORM ON THE HORIZON,1
Conifer,S29E09,STORM ON THE HORIZON,0
Cumulus,S29E09,STORM ON THE HORIZON,0
Deciduous,S29E09,STORM ON THE HORIZON,0
Diane Andre,S29E09,STORM ON THE HORIZON,0
Dock,S29E09,STORM ON THE HORIZON,0
Double Oval Frame,S29E09,STORM ON THE HORIZON,0
Farm,S29E09,STORM ON THE HORIZON,0
Fence,S29E09,STORM ON THE HORIZON,0
Fire,S29E09,STORM ON THE HORIZON,0
Florida Frame,S29E09,STORM ON THE HORIZON,0
Flowers,S29E09,STORM ON THE HORIZON,0
FOG,S29E09,STORM ON THE HORIZON,0
Framed,S29E09,STORM ON THE HORIZON,0
Grass,S29E09,STORM ON THE HORIZON,1
Guest,S29E09,STORM ON THE HORIZON,0
Half Circle Frame,S29E09,STORM ON THE HORIZON,0
Half Oval Frame,S29E09,STORM ON THE HORIZON,0
Hills,S29E09,STORM ON THE HORIZON,0
Lakes,S29E09,STORM ON THE HORIZON,0
Lake,S29E09,STORM ON THE HORIZON,0
Lighthouse,S29E09,STORM ON THE HORIZON,0
Mill,S29E09,STORM ON THE HORIZON,0
Moon,S29E09,STORM ON THE HORIZON,0
Mountains,S29E09,STORM ON THE HORIZON,0
Mountain,S29E09,STORM ON THE HORIZON,0
Night,S29E09,STORM ON THE HORIZON,0
Ocean,S29E09,STORM ON THE HORIZON,1
Oval Frame,S29E09,STORM ON THE HORIZON,0
Palm Trees,S29E09,STORM ON THE HORIZON,1
Path,S29E09,STORM ON THE HORIZON,0
Person,S29E09,STORM ON THE HORIZON,0
Portrait,S29E09,STORM ON THE HORIZON,0
Rectangle 3D Frame,S29E09,STORM ON THE HORIZON,0
Rectangular Frame,S29E09,STORM ON THE HORIZON,0
River,S29E09,STORM ON THE HORIZON,0
Rocks,S29E09,STORM ON THE HORIZON,1
Seashell Frame,S29E09,STORM ON THE HORIZON,0
Snowy Mountain,S29E09,STORM ON THE HORIZON,0
Snow,S29E09,STORM ON THE HORIZON,0
Split Frame,S29E09,STORM ON THE HORIZON,0
Steve Ross,S29E09,STORM ON THE HORIZON,0
Structure,S29E09,STORM ON THE HORIZON,0
SUN,S29E09,STORM ON THE HORIZON,0
Tomb Frame,S29E09,STORM ON THE HORIZON,0
Trees,S29E09,STORM ON THE HORIZON,0
Tree,S29E09,STORM ON THE HORIZON,0
Triple Frame,S29E09,STORM ON THE HORIZON,0
Waterfall,S29E09,STORM ON THE HORIZON,0
Waves,S29E09,STORM ON THE HORIZON,1
Windmill,S29E09,STORM ON THE HORIZON,0
Window Frame,S29E09,STORM ON THE HORIZON,0
Winter,S29E09,STORM ON THE HORIZON,0
Wood Framed,S29E09,STORM ON THE HORIZON,0
Apple Frame,S29E10,POT 'O POSIES,0
Aurora Borealis,S29E10,POT 'O POSIES,0
Barn,S29E10,POT 'O POSIES,0
Beach,S29E10,POT 'O POSIES,0
Boat,S29E10,POT 'O POSIES,0
Bridge,S29E10,POT 'O POSIES,0
Building,S29E10,POT 'O POSIES,0
Bushes,S29E10,POT 'O POSIES,0
Cabin,S29E10,POT 'O POSIES,0
Cactus,S29E10,POT 'O POSIES,0
Circle Frame,S29E10,POT 'O POSIES,0
Cirrus,S29E10,POT 'O POSIES,0
Cliff,S29E10,POT 'O POSIES,0
Clouds,S29E10,POT 'O POSIES,0
Conifer,S29E10,POT 'O POSIES,0
Cumulus,S29E10,POT 'O POSIES,0
Deciduous,S29E10,POT 'O POSIES,0
Diane Andre,S29E10,POT 'O POSIES,0
Dock,S29E10,POT 'O POSIES,0
Double Oval Frame,S29E10,POT 'O POSIES,0
Farm,S29E10,POT 'O POSIES,0
Fence,S29E10,POT 'O POSIES,0
Fire,S29E10,POT 'O POSIES,0
Florida Frame,S29E10,POT 'O POSIES,0
Flowers,S29E10,POT 'O POSIES,1
FOG,S29E10,POT 'O POSIES,0
Framed,S29E10,POT 'O POSIES,0
Grass,S29E10,POT 'O POSIES,0
Guest,S29E10,POT 'O POSIES,1
Half Circle Frame,S29E10,POT 'O POSIES,0
Half Oval Frame,S29E10,POT 'O POSIES,0
Hills,S29E10,POT 'O POSIES,0
Lakes,S29E10,POT 'O POSIES,0
Lake,S29E10,POT 'O POSIES,0
Lighthouse,S29E10,POT 'O POSIES,0
Mill,S29E10,POT 'O POSIES,0
Moon,S29E10,POT 'O POSIES,0
Mountains,S29E10,POT 'O POSIES,0
Mountain,S29E10,POT 'O POSIES,0
Night,S29E10,POT 'O POSIES,0
Ocean,S29E10,POT 'O POSIES,0
Oval Frame,S29E10,POT 'O POSIES,0
Palm Trees,S29E10,POT 'O POSIES,0
Path,S29E10,POT 'O POSIES,0
Person,S29E10,POT 'O POSIES,0
Portrait,S29E10,POT 'O POSIES,0
Rectangle 3D Frame,S29E10,POT 'O POSIES,0
Rectangular Frame,S29E10,POT 'O POSIES,0
River,S29E10,POT 'O POSIES,0
Rocks,S29E10,POT 'O POSIES,0
Seashell Frame,S29E10,POT 'O POSIES,0
Snowy Mountain,S29E10,POT 'O POSIES,0
Snow,S29E10,POT 'O POSIES,0
Split Frame,S29E10,POT 'O POSIES,0
Steve Ross,S29E10,POT 'O POSIES,0
Structure,S29E10,POT 'O POSIES,0
SUN,S29E10,POT 'O POSIES,0
Tomb Frame,S29E10,POT 'O POSIES,0
Trees,S29E10,POT 'O POSIES,0
Tree,S29E10,POT 'O POSIES,0
Triple Frame,S29E10,POT 'O POSIES,0
Waterfall,S29E10,POT 'O POSIES,0
Waves,S29E10,POT 'O POSIES,0
Windmill,S29E10,POT 'O POSIES,0
Window Frame,S29E10,POT 'O POSIES,0
Winter,S29E10,POT 'O POSIES,0
Wood Framed,S29E10,POT 'O POSIES,0
Apple Frame,S29E11,PERFECT WINTER'S DAY,0
Aurora Borealis,S29E11,PERFECT WINTER'S DAY,0
Barn,S29E11,PERFECT WINTER'S DAY,0
Beach,S29E11,PERFECT WINTER'S DAY,0
Boat,S29E11,PERFECT WINTER'S DAY,0
Bridge,S29E11,PERFECT WINTER'S DAY,0
Building,S29E11,PERFECT WINTER'S DAY,0
Bushes,S29E11,PERFECT WINTER'S DAY,1
Cabin,S29E11,PERFECT WINTER'S DAY,1
Cactus,S29E11,PERFECT WINTER'S DAY,0
Circle Frame,S29E11,PERFECT WINTER'S DAY,0
Cirrus,S29E11,PERFECT WINTER'S DAY,0
Cliff,S29E11,PERFECT WINTER'S DAY,0
Clouds,S29E11,PERFECT WINTER'S DAY,1
Conifer,S29E11,PERFECT WINTER'S DAY,1
Cumulus,S29E11,PERFECT WINTER'S DAY,0
Deciduous,S29E11,PERFECT WINTER'S DAY,0
Diane Andre,S29E11,PERFECT WINTER'S DAY,0
Dock,S29E11,PERFECT WINTER'S DAY,0
Double Oval Frame,S29E11,PERFECT WINTER'S DAY,0
Farm,S29E11,PERFECT WINTER'S DAY,0
Fence,S29E11,PERFECT WINTER'S DAY,0
Fire,S29E11,PERFECT WINTER'S DAY,0
Florida Frame,S29E11,PERFECT WINTER'S DAY,0
Flowers,S29E11,PERFECT WINTER'S DAY,0
FOG,S29E11,PERFECT WINTER'S DAY,0
Framed,S29E11,PERFECT WINTER'S DAY,0
Grass,S29E11,PERFECT WINTER'S DAY,0
Guest,S29E11,PERFECT WINTER'S DAY,0
Half Circle Frame,S29E11,PERFECT WINTER'S DAY,0
Half Oval Frame,S29E11,PERFECT WINTER'S DAY,0
Hills,S29E11,PERFECT WINTER'S DAY,0
Lakes,S29E11,PERFECT WINTER'S DAY,0
Lake,S29E11,PERFECT WINTER'S DAY,0
Lighthouse,S29E11,PERFECT WINTER'S DAY,0
Mill,S29E11,PERFECT WINTER'S DAY,0
Moon,S29E11,PERFECT WINTER'S DAY,0
Mountains,S29E11,PERFECT WINTER'S DAY,0
Mountain,S29E11,PERFECT WINTER'S DAY,1
Night,S29E11,PERFECT WINTER'S DAY,0
Ocean,S29E11,PERFECT WINTER'S DAY,0
Oval Frame,S29E11,PERFECT WINTER'S DAY,0
Palm Trees,S29E11,PERFECT WINTER'S DAY,0
Path,S29E11,PERFECT WINTER'S DAY,0
Person,S29E11,PERFECT WINTER'S DAY,0
Portrait,S29E11,PERFECT WINTER'S DAY,0
Rectangle 3D Frame,S29E11,PERFECT WINTER'S DAY,0
Rectangular Frame,S29E11,PERFECT WINTER'S DAY,0
River,S29E11,PERFECT WINTER'S DAY,0
Rocks,S29E11,PERFECT WINTER'S DAY,0
Seashell Frame,S29E11,PERFECT WINTER'S DAY,0
Snowy Mountain,S29E11,PERFECT WINTER'S DAY,1
Snow,S29E11,PERFECT WINTER'S DAY,1
Split Frame,S29E11,PERFECT WINTER'S DAY,0
Steve Ross,S29E11,PERFECT WINTER'S DAY,0
Structure,S29E11,PERFECT WINTER'S DAY,1
SUN,S29E11,PERFECT WINTER'S DAY,0
Tomb Frame,S29E11,PERFECT WINTER'S DAY,0
Trees,S29E11,PERFECT WINTER'S DAY,1
Tree,S29E11,PERFECT WINTER'S DAY,1
Triple Frame,S29E11,PERFECT WINTER'S DAY,0
Waterfall,S29E11,PERFECT WINTER'S DAY,0
Waves,S29E11,PERFECT WINTER'S DAY,0
Windmill,S29E11,PERFECT WINTER'S DAY,0
Window Frame,S29E11,PERFECT WINTER'S DAY,0
Winter,S29E11,PERFECT WINTER'S DAY,1
Wood Framed,S29E11,PERFECT WINTER'S DAY,0
Apple Frame,S29E12,AURORA'S DANCE,0
Aurora Borealis,S29E12,AURORA'S DANCE,1
Barn,S29E12,AURORA'S DANCE,0
Beach,S29E12,AURORA'S DANCE,0
Boat,S29E12,AURORA'S DANCE,0
Bridge,S29E12,AURORA'S DANCE,0
Building,S29E12,AURORA'S DANCE,0
Bushes,S29E12,AURORA'S DANCE,0
Cabin,S29E12,AURORA'S DANCE,1
Cactus,S29E12,AURORA'S DANCE,0
Circle Frame,S29E12,AURORA'S DANCE,0
Cirrus,S29E12,AURORA'S DANCE,0
Cliff,S29E12,AURORA'S DANCE,0
Clouds,S29E12,AURORA'S DANCE,0
Conifer,S29E12,AURORA'S DANCE,1
Cumulus,S29E12,AURORA'S DANCE,0
Deciduous,S29E12,AURORA'S DANCE,0
Diane Andre,S29E12,AURORA'S DANCE,0
Dock,S29E12,AURORA'S DANCE,0
Double Oval Frame,S29E12,AURORA'S DANCE,0
Farm,S29E12,AURORA'S DANCE,0
Fence,S29E12,AURORA'S DANCE,0
Fire,S29E12,AURORA'S DANCE,0
Florida Frame,S29E12,AURORA'S DANCE,0
Flowers,S29E12,AURORA'S DANCE,0
FOG,S29E12,AURORA'S DANCE,0
Framed,S29E12,AURORA'S DANCE,0
Grass,S29E12,AURORA'S DANCE,0
Guest,S29E12,AURORA'S DANCE,0
Half Circle Frame,S29E12,AURORA'S DANCE,0
Half Oval Frame,S29E12,AURORA'S DANCE,0
Hills,S29E12,AURORA'S DANCE,0
Lakes,S29E12,AURORA'S DANCE,0
Lake,S29E12,AURORA'S DANCE,1
Lighthouse,S29E12,AURORA'S DANCE,0
Mill,S29E12,AURORA'S DANCE,0
Moon,S29E12,AURORA'S DANCE,0
Mountains,S29E12,AURORA'S DANCE,0
Mountain,S29E12,AURORA'S DANCE,0
Night,S29E12,AURORA'S DANCE,1
Ocean,S29E12,AURORA'S DANCE,0
Oval Frame,S29E12,AURORA'S DANCE,0
Palm Trees,S29E12,AURORA'S DANCE,0
Path,S29E12,AURORA'S DANCE,0
Person,S29E12,AURORA'S DANCE,0
Portrait,S29E12,AURORA'S DANCE,0
Rectangle 3D Frame,S29E12,AURORA'S DANCE,0
Rectangular Frame,S29E12,AURORA'S DANCE,0
River,S29E12,AURORA'S DANCE,0
Rocks,S29E12,AURORA'S DANCE,0
Seashell Frame,S29E12,AURORA'S DANCE,0
Snowy Mountain,S29E12,AURORA'S DANCE,0
Snow,S29E12,AURORA'S DANCE,1
Split Frame,S29E12,AURORA'S DANCE,0
Steve Ross,S29E12,AURORA'S DANCE,0
Structure,S29E12,AURORA'S DANCE,0
SUN,S29E12,AURORA'S DANCE,0
Tomb Frame,S29E12,AURORA'S DANCE,0
Trees,S29E12,AURORA'S DANCE,1
Tree,S29E12,AURORA'S DANCE,1
Triple Frame,S29E12,AURORA'S DANCE,0
Waterfall,S29E12,AURORA'S DANCE,0
Waves,S29E12,AURORA'S DANCE,0
Windmill,S29E12,AURORA'S DANCE,0
Window Frame,S29E12,AURORA'S DANCE,0
Winter,S29E12,AURORA'S DANCE,1
Wood Framed,S29E12,AURORA'S DANCE,0
Apple Frame,S29E13,THE WOODMAN'S RETREAT,0
Aurora Borealis,S29E13,THE WOODMAN'S RETREAT,0
Barn,S29E13,THE WOODMAN'S RETREAT,0
Beach,S29E13,THE WOODMAN'S RETREAT,0
Boat,S29E13,THE WOODMAN'S RETREAT,0
Bridge,S29E13,THE WOODMAN'S RETREAT,0
Building,S29E13,THE WOODMAN'S RETREAT,0
Bushes,S29E13,THE WOODMAN'S RETREAT,1
Cabin,S29E13,THE WOODMAN'S RETREAT,0
Cactus,S29E13,THE WOODMAN'S RETREAT,0
Circle Frame,S29E13,THE WOODMAN'S RETREAT,0
Cirrus,S29E13,THE WOODMAN'S RETREAT,0
Cliff,S29E13,THE WOODMAN'S RETREAT,0
Clouds,S29E13,THE WOODMAN'S RETREAT,0
